"MEC ENG"	1
"CLASSIC"	1
"NUSCTX"	1
"RELIGST"	1
"IND ENG"	1
"ETH STD"	1
"FILM"	1
"FILM"	1
"PACS"	1
"SOCIOL"	1
"SOCIOL"	1
"SPANISH"	1
"EL ENG"	1
"CIV ENG"	1
"CHICANO"	1
"DEVP"	1
"DEVP"	1
"DEVP"	1
"PHYSICS"	1
"DEVP"	1
"ASAMST"	1
"THEATER"	1
"ASAMST"	1
"DEVP"	1
"DEVP"	1
"ENGIN"	1
"ENGIN"	1
"DUTCH"	1
"DEMOG"	1
"DUTCH"	1
"COMPSCI"	1
"LNS"	1
"KHMER"	1
"KHMER"	1
"CHICANO"	1
"INTEGBI"	1
"BIO ENG"	1
"INTEGBI"	1
"INTEGBI"	1
"INTEGBI"	1
"INTEGBI"	1
"EL ENG"	1
"NUSCTX"	1
"NUSCTX"	1
"THEATER"	1
"INFO"	1
"THEATER"	1
"COLWRIT"	1
"MEDIAST"	1
"MEDIAST"	1
"NUC ENG"	1
"NUC ENG"	1
"MEDIAST"	1
"NUC ENG"	1
"COM LIT"	1
"HISTORY"	1
"INTEGBI"	1
"EL ENG"	1
"ENV SCI"	1
"PHYSICS"	1
"PHYSICS"	1
"PHYSICS"	1
"BIO ENG"	1
"EL ENG"	1
"POL SCI"	1
"POL SCI"	1
"ENVECON"	1
"POL SCI"	1
"POL SCI"	1
"SLAVIC"	1
"SLAVIC"	1
"HISTART"	1
"HISTART"	1
"VIS SCI"	1
"VIS SCI"	1
"A,RESEC"	1
"VIS SCI"	1
"CHINESE"	1
"HISTORY"	1
"HISTORY"	1
"ART"	1
"ART"	1
"ART"	1
"ART"	1
"ART"	1
"GERMAN"	1
"MEC ENG"	1
"MEC ENG"	1
"MEC ENG"	1
"MEC ENG"	1
"MEC ENG"	1
"MEC ENG"	1
"XMBA"	1
"OPTOM"	1
"OPTOM"	1
"OPTOM"	1
"ASTRON"	1
"XMBA"	1
"CELTIC"	1
"XMBA"	1
"SLAVIC"	1
"SLAVIC"	1
"XMBA"	1
"IND ENG"	1
"IND ENG"	1
"IND ENG"	1
"IND ENG"	1
"GERMAN"	1
"GERMAN"	1
"MUSIC"	1
"MUSIC"	1
"MUSIC"	1
"SLAVIC"	1
"COMPSCI"	1
"COMPSCI"	1
"BIO ENG"	1
"BIO ENG"	1
"BIO ENG"	1
"KOREAN"	1
"RHETOR"	1
"COG SCI"	1
"COG SCI"	1
"ENE,RES"	1
"AFRICAM"	1
"PUB POL"	1
"ANTHRO"	1
"ANTHRO"	1
"PUB POL"	1
"ESPM"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"MATH"	1
"MATH"	1
"MATH"	1
"SOC WEL"	1
"SOC WEL"	1
"SOC WEL"	1
"SOC WEL"	1
"SOC WEL"	1
"SOC WEL"	1
"GERMAN"	1
"NATAMST"	1
"NATAMST"	1
"GERMAN"	1
"ARCH"	1
"MUSIC"	1
"BIO ENG"	1
"COG SCI"	1
"COG SCI"	1
"COG SCI"	1
"LINGUIS"	1
"LINGUIS"	1
"MIL SCI"	1
"MIL SCI"	1
"LATIN"	1
"LATIN"	1
"LATIN"	1
"CHM ENG"	1
"ANTHRO"	1
"CHM ENG"	1
"PB HLTH"	1
"PB HLTH"	1
"PB HLTH"	1
"PUB POL"	1
"CLASSIC"	1
"EL ENG"	1
"EL ENG"	1
"PB HLTH"	1
"PB HLTH"	1
"EL ENG"	1
"EL ENG"	1
"EL ENG"	1
"PSYCH"	1
"PSYCH"	1
"BIO ENG"	1
"POL SCI"	1
"POL SCI"	1
"NATAMST"	1
"NATAMST"	1
"GEOG"	1
"GPP"	1
"OPTOM"	1
"OPTOM"	1
"PB HLTH"	1
"AFRICAM"	1
"TIBETAN"	1
"TIBETAN"	1
"AFRICAM"	1
"INTEGBI"	1
